par_cz,kid_race,par_pctile,shrunk_xkid_auabalance2020,cz_name
10600,Hispanic,50,9185.700000000001,Jasper
10600,Pooled,75,10096.192,Jasper
10600,Asian,50,7818.75,Jasper
10600,Pooled,50,8961.803702020201,Jasper
10600,AIAN,25,5631,Jasper
10600,Asian,-9,7818.75,Jasper
10600,Hispanic,-9,9185.700000000001,Jasper
10600,White,50,9138.206510348442,Jasper
10600,AIAN,75,6787,Jasper
10600,AIAN,50,6209,Jasper
10600,White,75,10300.63636363636,Jasper
10600,Asian,25,7901.5,Jasper
10600,Black,25,6221.69696969697,Jasper
10600,AIAN,-9,6209,Jasper
10600,Black,-9,6784.468085106383,Jasper
10700,Pooled,50,8171.314521295495,Birmingham
10700,Black,75,8482.352301790281,Birmingham
10700,White,25,7612.057453416149,Birmingham
10700,Asian,75,7970.323308270677,Birmingham
10700,AIAN,-9,8586.891304347826,Birmingham
10700,Hispanic,25,7062.865671641791,Birmingham
10700,Asian,25,7818.113402061856,Birmingham
10700,AIAN,75,9308.08695652174,Birmingham
10700,Black,-9,7303.039426523297,Birmingham
10700,Asian,50,7894.218355166266,Birmingham
10700,White,-9,8560.441901408451,Birmingham
10700,Pooled,25,7316.92432259099,Birmingham
10700,AIAN,50,8586.891304347826,Birmingham
10700,Hispanic,75,7760.541401273886,Birmingham
10700,Black,50,7730.618066536617,Birmingham
10700,Asian,-9,7906.130434782609,Birmingham
10700,White,50,8374.343821047696,Birmingham
10700,Hispanic,-9,7368.829608938548,Birmingham
10700,White,75,9136.630188679244,Birmingham
10700,Pooled,75,9025.70472,Birmingham
10700,Black,25,6978.883831282953,Birmingham
10700,Hispanic,50,7411.703536457839,Birmingham
10700,Pooled,-9,8172.20401217266,Birmingham
10700,AIAN,25,7865.695652173913,Birmingham
10801,AIAN,50,6420.5,Tuscaloosa
10801,Pooled,75,10007.56067855589,Tuscaloosa
10801,Black,50,8078.64914452073,Tuscaloosa
10801,Asian,25,8425.368421052632,Tuscaloosa
10801,Hispanic,25,9761.5,Tuscaloosa
10801,Black,-9,7409.385922330097,Tuscaloosa
10801,White,50,9524.070710781896,Tuscaloosa
10801,Pooled,25,7806.257101865136,Tuscaloosa
10801,AIAN,25,7787,Tuscaloosa
10801,Pooled,-9,8681.221991701244,Tuscaloosa
10801,White,75,10227.08467309754,Tuscaloosa
10801,Black,25,7127.833808167142,Tuscaloosa
10801,Asian,-9,8363.263157894737,Tuscaloosa
10801,AIAN,-9,6420.5,Tuscaloosa
10801,Asian,50,8363.263157894737,Tuscaloosa
10801,Hispanic,75,10517.6,Tuscaloosa
10801,White,25,8821.056748466257,Tuscaloosa
10801,White,-9,9648.705993690852,Tuscaloosa
10801,Asian,75,8301.157894736842,Tuscaloosa
10801,Hispanic,50,10139.55,Tuscaloosa
10801,Pooled,50,8906.908890210514,Tuscaloosa
10801,Hispanic,-9,10105.18181818182,Tuscaloosa
10801,Black,75,9029.464480874318,Tuscaloosa
10801,AIAN,75,5054,Tuscaloosa
10802,White,75,12180.75396825397,Demopolis
10802,Black,75,9768.615384615385,Demopolis
10802,Pooled,-9,9322.238853503184,Demopolis
10802,Pooled,50,9908.147304930353,Demopolis
10802,White,25,10663.53260869565,Demopolis
10802,Hispanic,50,7113.625,Demopolis
10802,Hispanic,-9,7113.625,Demopolis
10802,Hispanic,25,6227.5,Demopolis
10802,Pooled,25,8524.874720357942,Demopolis
10802,Hispanic,75,7999.75,Demopolis
10802,White,50,11422.14328847481,Demopolis
10802,White,-9,11540.45871559633,Demopolis
10802,Pooled,75,11291.41988950276,Demopolis
10802,Black,-9,8229.920634920634,Demopolis
10802,Black,50,8910.759019741321,Demopolis
10802,Black,25,8052.902654867256,Demopolis
10900,White,75,10128.92146017699,Pensacola
10900,Asian,75,8965.094736842106,Pensacola
10900,Black,50,7909.472666994589,Pensacola
10900,Hispanic,75,9981.315634218288,Pensacola
10900,AIAN,50,10019.66585440146,Pensacola
10900,Black,25,6654.737333989178,Pensacola
10900,Black,-9,7244.812264860798,Pensacola
10900,Asian,25,9139.157894736842,Pensacola
10900,AIAN,25,7464.597014925374,Pensacola
10900,Asian,50,9052.126315789474,Pensacola
10900,Pooled,25,8105.801174586225,Pensacola
10900,AIAN,-9,9623.189655172413,Pensacola
10900,Pooled,-9,9022.135617977528,Pensacola
10900,Pooled,75,10039.50041493776,Pensacola
10900,Pooled,50,9072.650794761992,Pensacola
10900,Black,75,9164.208000000001,Pensacola
10900,White,-9,9337.030820431197,Pensacola
10900,White,50,9298.45769518713,Pensacola
10900,White,25,8467.993930197268,Pensacola
10900,Hispanic,-9,9386.103053435114,Pensacola
10900,Hispanic,50,9458.007928965966,Pensacola
10900,Asian,-9,9060.038277511961,Pensacola
10900,AIAN,75,12574.73469387755,Pensacola
10900,Hispanic,25,8934.700223713646,Pensacola
11001,Black,-9,6918.652231551038,Mobile
11001,White,25,8461.407088607595,Mobile
11001,Hispanic,50,8259.569155482623,Mobile
11001,Hispanic,75,8636.654867256637,Mobile
11001,AIAN,25,9575.428571428571,Mobile
11001,Pooled,25,7592.834096818126,Mobile
11001,Black,75,8497.975476839238,Mobile
11001,Asian,50,8522.651929824562,Mobile
11001,Pooled,-9,8553.836213000992,Mobile
11001,White,50,9262.242307028933,Mobile
11001,Asian,-9,8510.121951219513,Mobile
11001,Pooled,75,9837.87493796526,Mobile
11001,Hispanic,25,7882.483443708609,Mobile
11001,AIAN,50,10119.71428571429,Mobile
11001,Asian,75,8554.76,Mobile
11001,AIAN,75,10664,Mobile
11001,Black,25,6612.949894514768,Mobile
11001,Hispanic,-9,8205.291666666666,Mobile
11001,AIAN,-9,9971.272727272728,Mobile
11001,Black,50,7555.462685677003,Mobile
11001,White,75,10063.07752545027,Mobile
11001,Asian,25,8490.543859649122,Mobile
11001,Pooled,50,8715.354517391694,Mobile
11001,White,-9,9364.623316405388,Mobile
11002,Asian,75,10930,Atmore
11002,Hispanic,25,6312.333333333333,Atmore
11002,Black,75,9972.692307692309,Atmore
11002,AIAN,75,13960.58823529412,Atmore
11002,Pooled,25,8764.31761308951,Atmore
11002,White,-9,11176.60173160173,Atmore
11002,Black,-9,7734.982014388489,Atmore
11002,AIAN,-9,13459.11764705882,Atmore
11002,Pooled,75,11998.84601113173,Atmore
11002,Hispanic,-9,6509.666666666667,Atmore
11002,Asian,25,11020,Atmore
11002,AIAN,25,12957.64705882353,Atmore
11002,Black,50,8738.399725274725,Atmore
11002,Pooled,50,10381.58181211062,Atmore
11002,Hispanic,75,6707,Atmore
11002,Asian,-9,10975,Atmore
11002,Pooled,-9,9869.140684410646,Atmore
11002,AIAN,50,13459.11764705882,Atmore
11002,White,50,11240.60854614127,Atmore
11002,Hispanic,50,6509.666666666666,Atmore
11002,Asian,50,10975,Atmore
11002,Black,25,7504.107142857143,Atmore
11002,White,25,10008.47736625514,Atmore
11002,White,75,12472.7397260274,Atmore
11101,Hispanic,75,9145.806122448979,Montgomery
11101,Pooled,-9,7820.260453778361,Montgomery
11101,Pooled,75,9101.788510101011,Montgomery
11101,Asian,75,8855.333333333334,Montgomery
11101,AIAN,25,7052,Montgomery
11101,Black,25,6122.066120538327,Montgomery
11101,AIAN,75,8982.666666666666,Montgomery
11101,White,50,8477.924434433193,Montgomery
11101,Hispanic,25,7521.5,Montgomery
11101,White,25,7695.904310344828,Montgomery
11101,Asian,-9,8857.942307692309,Montgomery
11101,White,-9,8676.197232947234,Montgomery
11101,Asian,50,8858.046666666667,Montgomery
11101,Hispanic,-9,8317.41,Montgomery
11101,Hispanic,50,8333.65306122449,Montgomery
11101,Pooled,25,6790.530774433548,Montgomery
11101,Black,75,8213.079411764706,Montgomery
11101,Asian,25,8860.76,Montgomery
11101,AIAN,50,8017.333333333333,Montgomery
11101,AIAN,-9,8017.333333333333,Montgomery
11101,White,75,9259.94455852156,Montgomery
11101,Black,-9,6469.037579306979,Montgomery
11101,Black,50,7167.572766151516,Montgomery
11101,Pooled,50,7946.159642267279,Montgomery
11102,AIAN,75,18965,Troy
11102,Hispanic,25,5569,Troy
11102,Black,75,7997,Troy
11102,AIAN,25,7712,Troy
11102,Hispanic,75,5678.5,Troy
11102,Asian,-9,11550,Troy
11102,Black,50,7459.805164319248,Troy
11102,White,75,12142.30088495575,Troy
11102,Pooled,50,10231.93807634165,Troy
11102,Asian,75,11560,Troy
11102,White,25,9807.445070422535,Troy
11102,Asian,50,11550,Troy
11102,AIAN,-9,13338.5,Troy
11102,Pooled,-9,9659.723776223776,Troy
11102,Hispanic,-9,5623.75,Troy
11102,Black,25,6922.610328638498,Troy
11102,AIAN,50,13338.5,Troy
11102,Black,-9,7031.409282700422,Troy
11102,Pooled,25,8688.039115646259,Troy
11102,Asian,25,11540,Troy
11102,White,50,10974.87297768914,Troy
11102,Hispanic,50,5623.75,Troy
11102,White,-9,10715.6678141136,Troy
11102,Pooled,75,11775.83703703704,Troy
11201,Pooled,25,9788.122754491018,Bluefield
11201,White,75,12301.14893617021,Bluefield
11201,Asian,-9,7094.25,Bluefield
11201,Hispanic,50,10934.5,Bluefield
11201,Asian,50,7094.25,Bluefield
11201,White,25,9969.762365591398,Bluefield
11201,White,50,11135.45565088081,Bluefield
11201,Pooled,-9,10814.031303358,Bluefield
11201,Pooled,75,12175.56821192053,Bluefield
11201,Pooled,50,10981.84548320577,Bluefield
11201,Asian,75,7159.5,Bluefield
11201,Black,75,9632.923076923076,Bluefield
11201,Hispanic,75,13282,Bluefield
11201,Hispanic,25,8587,Bluefield
11201,White,-9,10975.03914373089,Bluefield
11201,Black,-9,8008.810810810811,Bluefield
11201,Hispanic,-9,10934.5,Bluefield
11201,Asian,25,7029,Bluefield
11201,Black,50,8381.003205128205,Bluefield
11201,Black,25,7129.083333333333,Bluefield
11202,White,75,13430.84615384615,Welch
11202,Hispanic,25,7834.5,Welch
11202,Black,25,6936.6,Welch
11202,White,25,11359.18367346939,Welch
11202,White,50,12395.01491365777,Welch
11202,Hispanic,-9,9174.5,Welch
11202,Pooled,25,10895.64246823956,Welch
11202,Black,75,7983.086956521739,Welch
11202,Pooled,50,11875.68578261476,Welch
11202,Pooled,75,12855.72909698997,Welch
11202,White,-9,12077.36,Welch
11202,Black,-9,7290.558823529412,Welch
11202,Pooled,-9,11585.13176470588,Welch
11202,Hispanic,75,10514.5,Welch
11202,Black,50,7459.843478260869,Welch
11202,Hispanic,50,9174.5,Welch
11203,Black,-9,7447.833333333333,Big Stone Gap
11203,White,75,13426.90677966102,Big Stone Gap
11203,Asian,75,3433,Big Stone Gap
11203,Black,75,8731.333333333334,Big Stone Gap
11203,Pooled,75,13086.7,Big Stone Gap
11203,Black,50,7447.833333333334,Big Stone Gap
11203,Asian,25,2750,Big Stone Gap
11203,Hispanic,25,10855,Big Stone Gap
11203,White,25,10260.31830238727,Big Stone Gap
11203,Hispanic,75,14410.5,Big Stone Gap
11203,Pooled,25,10074.69326683292,Big Stone Gap
11203,White,-9,11479.42903752039,Big Stone Gap
11203,Hispanic,-9,12632.75,Big Stone Gap
11203,Black,25,6164.333333333333,Big Stone Gap
11203,Asian,-9,3091.5,Big Stone Gap
11203,Hispanic,50,12632.75,Big Stone Gap
11203,Pooled,-9,11259.4462934947,Big Stone Gap
11203,Pooled,50,11580.69663341646,Big Stone Gap
11203,Asian,50,3091.5,Big Stone Gap
11203,White,50,11843.61254102414,Big Stone Gap
11301,Asian,-9,7999.516949152542,Fredericksburg
11301,AIAN,-9,7289.875,Fredericksburg
11301,White,75,9546.893809763462,Fredericksburg
11301,Hispanic,50,8011.648293811451,Fredericksburg
11301,White,-9,9118.302053824362,Fredericksburg
11301,AIAN,75,9616.25,Fredericksburg
11301,Pooled,25,7749.266959297685,Fredericksburg
11301,Black,75,9000.061135371179,Fredericksburg
11301,White,50,8823.869246578266,Fredericksburg
11301,AIAN,50,7289.875,Fredericksburg
11301,AIAN,25,4963.5,Fredericksburg
11301,Hispanic,-9,8030.960365853659,Fredericksburg
11301,Pooled,75,9415.335944115157,Fredericksburg
11301,Asian,50,7987.707837445573,Fredericksburg
11301,Pooled,-9,8837.857538035962,Fredericksburg
11301,Pooled,50,8582.301451706422,Fredericksburg
11301,White,25,8100.84468339307,Fredericksburg
11301,Hispanic,75,8113.815384615385,Fredericksburg
11301,Asian,75,8103.830769230769,Fredericksburg
11301,Hispanic,25,7909.481203007519,Fredericksburg
11301,Asian,25,7871.584905660377,Fredericksburg
11301,Black,-9,7791.875,Fredericksburg
11301,Black,50,7945.357929249108,Fredericksburg
11301,Black,25,6890.654723127036,Fredericksburg
11302,White,50,8636.911437945691,Baltimore
11302,Hispanic,25,7965.668094218416,Baltimore
11302,White,25,8055.707467282525,Baltimore
11302,AIAN,50,8064.175367147969,Baltimore
11302,Asian,75,7994.747398297067,Baltimore
11302,White,-9,8882.939400665926,Baltimore
11302,AIAN,25,6922.063063063063,Baltimore
11302,Hispanic,-9,8208.91726990693,Baltimore
11302,White,75,9218.115408608859,Baltimore
11302,Black,50,7440.455106861322,Baltimore
11302,Black,25,6666.633484162896,Baltimore
11302,Asian,25,7998.331346841478,Baltimore
11302,Pooled,25,7380.624825027996,Baltimore
11302,Pooled,75,9028.633675118699,Baltimore
11302,Hispanic,50,8200.890047109207,Baltimore
11302,Black,-9,7104.489847184425,Baltimore
11302,AIAN,-9,7828.304347826087,Baltimore
11302,Hispanic,75,8436.111999999999,Baltimore
11302,Pooled,50,8204.629250073347,Baltimore
11302,Asian,-9,7996.333333333333,Baltimore
11302,AIAN,75,9206.287671232876,Baltimore
11302,Black,75,8214.276729559748,Baltimore
11302,Pooled,-9,8337.829519450801,Baltimore
11302,Asian,50,7996.539372569272,Baltimore
11303,Hispanic,75,10536.2,Colonial Beach
11303,White,50,8594.99157808977,Colonial Beach
11303,White,-9,8648.680434782609,Colonial Beach
11303,Pooled,50,8684.841161321156,Colonial Beach
11303,White,25,7472.406392694064,Colonial Beach
11303,White,75,9717.576763485476,Colonial Beach
11303,Pooled,25,7607.747663551402,Colonial Beach
11303,Black,50,8536.002916909743,Colonial Beach
11303,Hispanic,25,8399.6,Colonial Beach
11303,Black,-9,8152.05,Colonial Beach
11303,Pooled,-9,8579.893589743589,Colonial Beach
11303,Pooled,75,9761.93465909091,Colonial Beach
11303,Hispanic,50,9467.900000000001,Colonial Beach
11303,Black,25,7595.710059171598,Colonial Beach
11303,Hispanic,-9,9467.9,Colonial Beach
11303,Black,75,9476.295774647888,Colonial Beach
11304,Pooled,-9,8235.095594742008,Washington DC
11304,Hispanic,-9,8546.060367003944,Washington DC
11304,AIAN,-9,7566.239473684211,Washington DC
11304,Hispanic,25,8420.340123630232,Washington DC
11304,Asian,25,7697.794640488193,Washington DC
11304,Hispanic,50,8581.668191216526,Washington DC
11304,Hispanic,75,8742.996258802817,Washington DC
11304,Black,75,8544.695727482678,Washington DC
11304,Black,50,7802.252135167289,Washington DC
11304,Pooled,75,8612.138820622846,Washington DC
11304,White,25,8066.455732746769,Washington DC
11304,Black,25,7059.8085428519,Washington DC
11304,Asian,50,7701.456829294431,Washington DC
11304,AIAN,75,8072.704761904762,Washington DC
11304,White,75,8687.903947513914,Washington DC
11304,White,50,8377.179840130342,Washington DC
11304,Pooled,50,8117.753309385282,Washington DC
11304,AIAN,25,6940.605882352941,Washington DC
11304,Pooled,25,7623.367798147719,Washington DC
11304,Asian,-9,7701.580748526019,Washington DC
11304,AIAN,50,7506.655322128851,Washington DC
11304,White,-9,8556.515651794798,Washington DC
11304,Black,-9,7636.903708066869,Washington DC
11304,Asian,75,7705.11901810067,Washington DC
11401,Pooled,50,7580.81697094212,Marquette
11401,AIAN,-9,6229.791666666667,Marquette
11401,Asian,75,8020.5,Marquette
11401,AIAN,25,5252.111111111111,Marquette
11401,Asian,50,8000.5,Marquette
11401,Hispanic,75,9351.5,Marquette
11401,Black,75,7595,Marquette
11401,Black,25,6703,Marquette
11401,White,50,7594.745542382816,Marquette
11401,White,-9,7785.081214689266,Marquette
11401,Hispanic,-9,8435.625,Marquette
11401,Hispanic,25,7519.75,Marquette
11401,AIAN,75,7207.472222222223,Marquette
11401,Pooled,75,8422.832606324973,Marquette
11401,Pooled,-9,7757.440303430079,Marquette
11401,White,75,8442.277970011533,Marquette
11401,White,25,6747.213114754099,Marquette
11401,Asian,-9,8000.5,Marquette
11401,Hispanic,50,8435.625,Marquette
11401,AIAN,50,6229.791666666667,Marquette
11401,Black,-9,7149,Marquette
11401,Pooled,25,6738.801335559266,Marquette
11401,Asian,25,7980.5,Marquette
11401,Black,50,7149,Marquette
11402,Hispanic,75,10443,Marinette
11402,Asian,75,6833.666666666667,Marinette
11402,AIAN,75,9700.75,Marinette
11402,Hispanic,25,8589.666666666666,Marinette
11402,Pooled,75,8744.147540983606,Marinette
11402,AIAN,25,5871.5,Marinette
11402,Pooled,25,7169.771558245083,Marinette
11402,Asian,25,7131.333333333333,Marinette
11402,White,-9,8025.844256518675,Marinette
11402,Hispanic,-9,9516.333333333334,Marinette
11402,Black,25,6565,Marinette
11402,White,50,7925.113471961917,Marinette
11402,Asian,-9,6982.5,Marinette
11402,Pooled,50,7956.959549614345,Marinette
11402,Hispanic,50,9516.333333333332,Marinette
11402,White,25,7184.507340946167,Marinette
11402,AIAN,-9,7786.125,Marinette
11402,Black,50,10807.5,Marinette
11402,Pooled,-9,8057.241584158416,Marinette
11402,Black,-9,10807.5,Marinette
11402,AIAN,50,7786.125,Marinette
11402,Asian,50,6982.5,Marinette
11402,Black,75,15050,Marinette
11402,White,75,8665.719602977668,Marinette
11403,Pooled,75,8691.875236294896,Sault Ste. Marie
11403,Asian,75,8669,Sault Ste. Marie
11403,White,-9,8394.332547169812,Sault Ste. Marie
11403,Pooled,25,7711.979899497487,Sault Ste. Marie
11403,Pooled,50,8201.927567896191,Sault Ste. Marie
11403,Hispanic,25,7338,Sault Ste. Marie
11403,Black,50,6095,Sault Ste. Marie
11403,AIAN,50,8085.368814192343,Sault Ste. Marie
11403,AIAN,75,9317.746031746032,Sault Ste. Marie
11403,AIAN,-9,7706.175824175824,Sault Ste. Marie
11403,AIAN,25,6852.991596638655,Sault Ste. Marie
11403,Asian,25,8250,Sault Ste. Marie
11403,Asian,50,8459.5,Sault Ste. Marie
11403,Black,25,6741.5,Sault Ste. Marie
11403,White,50,8400.040558584622,Sault Ste. Marie
11403,Hispanic,75,7276.333333333333,Sault Ste. Marie
11403,White,75,8803.406698564593,Sault Ste. Marie
11403,Pooled,-9,8172.339253996448,Sault Ste. Marie
11403,White,25,7996.674418604651,Sault Ste. Marie
11403,Asian,-9,8459.5,Sault Ste. Marie
11403,Black,-9,6095,Sault Ste. Marie
11403,Hispanic,50,7307.166666666666,Sault Ste. Marie
11403,Black,75,5448.5,Sault Ste. Marie
11403,Hispanic,-9,7307.166666666667,Sault Ste. Marie
11500,Pooled,25,6995.072857142857,Jackson
11500,Asian,75,6556.111111111111,Jackson
11500,AIAN,75,7573.666666666667,Jackson
11500,AIAN,25,7203.333333333333,Jackson
11500,Asian,25,6543.481481481482,Jackson
11500,Black,50,6618.522335423198,Jackson
11500,Black,25,5555.431034482759,Jackson
11500,Pooled,-9,7922.697196261683,Jackson
11500,White,25,7175.066666666667,Jackson
11500,AIAN,-9,7388.5,Jackson
11500,Pooled,50,7779.703721061547,Jackson
11500,Asian,-9,6549.796296296297,Jackson
11500,Black,75,7681.613636363636,Jackson
11500,White,75,8638.642105263158,Jackson
11500,Black,-9,6140.13125,Jackson
11500,Hispanic,75,7410.631578947368,Jackson
11500,White,-9,8072.096774193548,Jackson
11500,White,50,7906.854385964913,Jackson
11500,AIAN,50,7388.5,Jackson
11500,Hispanic,50,6744.811181178753,Jackson
11500,Pooled,75,8564.334584980237,Jackson
11500,Hispanic,-9,6665.873711340206,Jackson
11500,Hispanic,25,6078.990783410139,Jackson
11500,Asian,50,6549.796296296297,Jackson
11600,Black,-9,5880.271477120051,Detroit
11600,Pooled,25,6347.934617961786,Detroit
11600,Pooled,-9,6998.166708413143,Detroit
11600,White,75,7480.195305036167,Detroit
11600,AIAN,25,5229.814814814815,Detroit
11600,Black,75,6661.291232940088,Detroit
11600,White,50,7160.86081041282,Detroit
11600,Asian,25,6638.186359269933,Detroit
11600,Black,25,5474.947539015606,Detroit
11600,Black,50,6068.119385977847,Detroit
11600,White,25,6841.526315789473,Detroit
11600,Hispanic,-9,6786.699179580674,Detroit
11600,AIAN,-9,6127.277533039648,Detroit
11600,White,-9,7297.932019896615,Detroit
11600,Hispanic,50,6764.624486533165,Detroit
11600,Asian,-9,6631.681580666232,Detroit
11600,Asian,50,6633.258691757677,Detroit
11600,Pooled,75,7368.416563573089,Detroit
11600,Hispanic,25,6367.641891891892,Detroit
11600,Pooled,50,6858.175590767438,Detroit
11600,AIAN,50,6085.798163709928,Detroit
11600,Hispanic,75,7161.607081174438,Detroit
11600,Asian,75,6628.331024245423,Detroit
11600,AIAN,75,6941.781512605042,Detroit
11700,Hispanic,75,7240.680412371134,Lansing
11700,Hispanic,-9,6580.46192893401,Lansing
11700,Asian,-9,7516.028776978417,Lansing
11700,Asian,25,7547.383458646616,Lansing
11700,Black,75,6444.683720930233,Lansing
11700,AIAN,25,5854,Lansing
11700,White,25,6959.596590909091,Lansing
11700,Pooled,25,6646.324153878495,Lansing
11700,Asian,75,7487.268965517242,Lansing
11700,AIAN,75,7278.588235294118,Lansing
11700,Black,-9,5737.611615245009,Lansing
11700,White,-9,7662.984915705412,Lansing
11700,AIAN,-9,6587.878787878788,Lansing
11700,AIAN,50,6566.294117647059,Lansing
11700,Black,50,5864.926681893689,Lansing
11700,Pooled,75,7863.014061964102,Lansing
11700,Asian,50,7517.326212081929,Lansing
11700,Hispanic,25,5940.05,Lansing
11700,Hispanic,50,6590.365206185566,Lansing
11700,Pooled,-9,7434.415580568721,Lansing
11700,White,75,7982.459354838709,Lansing
11700,Pooled,50,7254.669107921298,Lansing
11700,White,50,7471.027972873901,Lansing
11700,Black,25,5285.169642857143,Lansing
11800,Black,50,5385.559999999999,Mount Pleasant
11800,Black,75,5582,Mount Pleasant
11800,Hispanic,50,6158.119333950046,Mount Pleasant
11800,Black,25,5189.12,Mount Pleasant
11800,AIAN,25,6488.741935483871,Mount Pleasant
11800,White,75,8977.497076023392,Mount Pleasant
11800,AIAN,-9,7246.35294117647,Mount Pleasant
11800,AIAN,75,7881.108108108108,Mount Pleasant
11800,Pooled,50,8036.837514296538,Mount Pleasant
11800,Pooled,-9,8048.310022026431,Mount Pleasant
11800,Asian,-9,7042.666666666667,Mount Pleasant
11800,White,50,8166.99244045072,Mount Pleasant
11800,Pooled,25,7265.20514253773,Mount Pleasant
11800,Hispanic,25,6198.217391304348,Mount Pleasant
11800,Black,-9,5385.56,Mount Pleasant
11800,Hispanic,-9,6165.724137931034,Mount Pleasant
11800,Asian,50,7042.666666666667,Mount Pleasant
11800,White,25,7356.487804878048,Mount Pleasant
11800,Asian,75,6824.666666666667,Mount Pleasant
11800,AIAN,50,7184.92502179599,Mount Pleasant
11800,Hispanic,75,6118.021276595745,Mount Pleasant
11800,Pooled,75,8808.469886055345,Mount Pleasant
11800,Asian,25,7260.666666666667,Mount Pleasant
11800,White,-9,8183.928358208956,Mount Pleasant
11900,Asian,-9,6580.166666666667,Saginaw
11900,Pooled,50,7979.297139770488,Saginaw
11900,Black,75,7772.891826923077,Saginaw
11900,Pooled,-9,8130.615516584064,Saginaw
11900,Black,-9,6280.483136593592,Saginaw
11900,White,-9,8384.198808637379,Saginaw
11900,Pooled,25,7139.576189738025,Saginaw
11900,Asian,25,6524.539682539683,Saginaw
11900,AIAN,50,6965.833333333334,Saginaw
11900,AIAN,25,5132.333333333333,Saginaw
11900,White,25,7467.66927592955,Saginaw
11900,Asian,50,6571.194572452638,Saginaw
11900,AIAN,75,8799.333333333334,Saginaw
11900,Asian,75,6617.849462365592,Saginaw
11900,Pooled,75,8819.01808980295,Saginaw
11900,Hispanic,-9,7144.779310344828,Saginaw
11900,Black,25,5474.194805194805,Saginaw
11900,Hispanic,75,7782.609756097561,Saginaw
11900,Hispanic,25,6576.278260869565,Saginaw
11900,White,75,8947.115384615385,Saginaw
11900,Black,50,6623.543316058941,Saginaw
11900,Hispanic,50,7179.444008483563,Saginaw
11900,AIAN,-9,6965.833333333333,Saginaw
11900,White,50,8207.392330272467,Saginaw
12001,AIAN,75,7830.2,Big Rapids
12001,White,50,7546.657953013329,Big Rapids
12001,Pooled,25,6775.389908256881,Big Rapids
12001,Asian,50,6395.833333333334,Big Rapids
12001,Black,25,5560.294117647059,Big Rapids
12001,Asian,25,6418.666666666667,Big Rapids
12001,White,25,6907.233167082294,Big Rapids
12001,Black,75,7224.764705882353,Big Rapids
12001,AIAN,-9,6192.6,Big Rapids
12001,AIAN,25,4555,Big Rapids
12001,Hispanic,-9,5285.071428571428,Big Rapids
12001,Hispanic,25,5042.380952380952,Big Rapids
12001,Black,-9,6392.529411764706,Big Rapids
12001,Hispanic,75,5527.761904761905,Big Rapids
12001,White,75,8186.082738944365,Big Rapids
12001,Pooled,-9,7375.878271454656,Big Rapids
12001,Black,50,6392.529411764706,Big Rapids
12001,White,-9,7503.689288090486,Big Rapids
12001,Pooled,50,7415.209869822344,Big Rapids
12001,Asian,-9,6395.833333333333,Big Rapids
12001,Pooled,75,8055.029831387808,Big Rapids
12001,Hispanic,50,5285.071428571428,Big Rapids
12001,Asian,75,6373,Big Rapids
12001,AIAN,50,6192.6,Big Rapids
12002,Asian,75,8594.5,Ludington
12002,Pooled,25,6635.26907073509,Ludington
12002,White,25,6642.907692307693,Ludington
12002,Asian,-9,8659.75,Ludington
12002,AIAN,75,8408,Ludington
12002,Black,50,5018.25,Ludington
12002,White,50,7328.424434389141,Ludington
12002,White,-9,7343.887218045113,Ludington
12002,Pooled,75,7988.032042723631,Ludington
12002,Black,-9,5018.25,Ludington
12002,AIAN,-9,7523.25,Ludington
12002,Hispanic,-9,7301.25,Ludington
12002,White,75,8013.941176470588,Ludington
12002,Hispanic,50,7319.912008281573,Ludington
12002,Asian,25,8725,Ludington
12002,Pooled,50,7311.650556729361,Ludington
12002,Asian,50,8659.75,Ludington
12002,AIAN,25,6638.5,Ludington
12002,Black,75,6198.5,Ludington
12002,Hispanic,25,6909.347826086957,Ludington
12002,Hispanic,75,7730.476190476191,Ludington
12002,Pooled,-9,7324.534013605442,Ludington
12002,Black,25,3838,Ludington
12002,AIAN,50,7523.25,Ludington
12100,Hispanic,25,6730.634831460674,Kalamazoo
12100,AIAN,75,7103.823529411765,Kalamazoo
12100,Pooled,50,7128.136347818989,Kalamazoo
12100,Asian,75,7132.525252525253,Kalamazoo
12100,Black,75,6543.335483870967,Kalamazoo
12100,Hispanic,50,7055.711646499568,Kalamazoo
12100,Black,25,5210.164319248826,Kalamazoo
12100,Pooled,75,7844.343164851303,Kalamazoo
12100,Black,-9,5565.829604130809,Kalamazoo
12100,Asian,50,7243.754429541315,Kalamazoo
12100,White,-9,7436.394142259414,Kalamazoo
12100,Asian,25,7354.983606557377,Kalamazoo
12100,Pooled,-9,7253.719792865362,Kalamazoo
12100,Hispanic,75,7380.788461538462,Kalamazoo
12100,AIAN,50,6429.882352941177,Kalamazoo
12100,Asian,-9,7217.3375,Kalamazoo
12100,White,75,7923.515957446809,Kalamazoo
12100,Pooled,25,6411.929530786673,Kalamazoo
12100,White,25,6609.496613995485,Kalamazoo
12100,AIAN,-9,6429.882352941177,Kalamazoo
12100,Hispanic,-9,6970.40780141844,Kalamazoo
12100,Black,50,5876.749901559897,Kalamazoo
12100,AIAN,25,5755.941176470588,Kalamazoo
12100,White,50,7266.506285721147,Kalamazoo
12200,Black,75,6491.165784832451,Grand Rapids
12200,Asian,75,6766.59393939394,Grand Rapids
